CD_CVM,receita,cpv,vendas,sga,ebit,pdd,caixa,estoques,ativo_total,intangivel,software,divida,pessoal,depreciacao,fco,template,pdd_fonte,alerta_receita,DENOM_CIA,setor_cvm,categoria_cvm,mercado_cvm,origem_dfp,setor,setor_fonte,ebitda,divida_liquida
23442,1263837000.0,415374000.0,0.0,156213000.0,692876000.0,8151000.0,6283000.0,3403000.0,2975888000.0,1703871000.0,,1935742000.0,35134000.0,91258000.0,470823000.0,padrao,dva,False,ÁGUAS GUARIROBA S.A,"Saneamento, Serv. Água e Gás",Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,784134000.0,1929459000.0
23469,851184000.0,346938000.0,0.0,134431000.0,370198000.0,15369000.0,8726000.0,5260000.0,1644035000.0,954359000.0,,1059282000.0,33358000.0,85553000.0,222015000.0,padrao,dva,False,PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO,"Saneamento, Serv. Água e Gás",Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,455751000.0,1050556000.0
23507,1224992000.0,591975000.0,318893000.0,67830000.0,236474000.0,679000.0,250821000.0,312128000.0,1565822000.0,105836000.0,,489583000.0,223184000.0,38306000.0,99914000.0,padrao,dva,False,OUROFINO S.A.,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,varejo,cvm,274780000.0,238762000.0
23515,3818051000.0,1962357000.0,0.0,111817000.0,1921805000.0,29420000.0,824315000.0,9882000.0,15664960000.0,9931060000.0,,1202222000.0,133126000.0,999042000.0,2359494000.0,padrao,dva,False,CONC DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,2920847000.0,377907000.0
23523,0.0,0.0,0.0,303651.0,-303651.0,0.0,361637.0,0.0,87438565.0,0.0,,0.0,0.0,0.0,-345869.0,padrao,dva,False,PORTO SUDESTE V.M. S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,-303651.0,-361637.0
23531,51812080000.0,29451984000.0,9201548000.0,4197739000.0,10713639000.0,902912000.0,1362468000.0,738623000.0,107385361000.0,14700200000.0,,9059670000.0,4277567000.0,12678938000.0,21731950000.0,padrao,dva,False,CLARO TELECOM PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Telecomunicações,Categoria A,,consolidado,utilities,cvm,23392577000.0,7697202000.0
23558,265124.0,0.0,0.0,571517.0,-1079565.0,0.0,1902.0,0.0,38882400.0,0.0,,0.0,0.0,100925.0,-417008.0,padrao,dva,False,LEADS CIA. SECURITIZADORA,Securitização de Recebíveis,Categoria B,,individual,financeiro,cvm,-978640.0,-1902.0
23574,1729658000.0,1154864000.0,450975000.0,167343000.0,40578000.0,0.0,171189000.0,53678000.0,2305789000.0,700122000.0,,469991000.0,503765000.0,177477000.0,69682000.0,padrao,dre,False,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,Alimentos,Categoria A,BOLSA,consolidado,industria,cvm,218055000.0,298802000.0
23582,505108000.0,502272000.0,0.0,16628000.0,-13795000.0,0.0,133604000.0,0.0,3008302000.0,2239713000.0,,904099000.0,37828000.0,96928000.0,-116112000.0,padrao,dva,False,ECO101 CONCESSIONÁRIA DE RODOVIAS S.A.,Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,83133000.0,770495000.0
23590,1382973000.0,534954000.0,0.0,151566000.0,620244000.0,6319000.0,19174000.0,0.0,2434061000.0,1437287000.0,,388587000.0,224671000.0,108111000.0,518243000.0,padrao,dva,False,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,Seguradoras e Corretoras,Categoria A,BOLSA,consolidado,financeiro,cvm,728355000.0,369413000.0
23604,629856000.0,664844000.0,38247000.0,64539000.0,-260013000.0,0.0,85180000.0,456007000.0,1148510000.0,1121000.0,,676578000.0,26550000.0,3043000.0,27791000.0,padrao,dva,False,YOU INC INCORPORADORA E PARTICIPAÇÕES S.A,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,construcao,cvm,-256970000.0,591398000.0
23612,110463000.0,73959000.0,0.0,14800000.0,18772000.0,2932000.0,3505000.0,3276000.0,202845000.0,6949000.0,,135543000.0,10038000.0,27791000.0,56029000.0,padrao,dva,False,MAESTRO LOCADORA DE VEICULOS S.A.,Serviços Transporte e Logística,Categoria A,BOLSA,individual,outros,padrao,46563000.0,132038000.0
23620,2171990000.0,1557096000.0,0.0,181548000.0,534101000.0,0.0,47441000.0,15887000.0,6864968000.0,14825000.0,,4073415000.0,644116000.0,563605000.0,774772000.0,padrao,dva,False,CBO HOLDING S.A.,Emp. Adm. Part. - Petróleo e Gás,Categoria A,,consolidado,commodities,cvm,1097706000.0,4025974000.0
23671,151059000.0,22379000.0,0.0,7905000.0,120553000.0,0.0,9348000.0,0.0,2408205000.0,1297000.0,,720125000.0,11231000.0,301000.0,152733000.0,padrao,dva,False,LINHAS DE XINGU TRANSMISSORA DE ENERGIA S/A,Energia Elétrica,Categoria B,,individual,utilities,cvm,120854000.0,710777000.0
23680,192164000.0,52613000.0,0.0,12803000.0,127081000.0,0.0,10859000.0,0.0,2272771000.0,830000.0,,599100000.0,9914000.0,517000.0,132139000.0,padrao,dva,False,LINHAS DE MACAPÁ TRANSMISSORA DE ENERGIA S/A,Energia Elétrica,Categoria B,,individual,utilities,cvm,127598000.0,588241000.0
23795,0.0,0.0,0.0,149421000.0,4647593000.0,0.0,306000.0,0.0,14765001000.0,0.0,,10129000.0,93733000.0,1139000.0,4273412000.0,padrao,dva,False,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,Emp. Adm. Part. - Seguradoras e Corretoras,Categoria A,BOLSA,consolidado,financeiro,cvm,4648732000.0,9823000.0
23817,593671000.0,376294000.0,0.0,140827000.0,76301000.0,0.0,21983000.0,0.0,416706000.0,114577000.0,,67448000.0,438131000.0,12585000.0,63143000.0,padrao,dva,False,BRQ SOLUCOES EM INFORMATICA S.A.,Comunicação e Informática,Categoria A,BOLSA,consolidado,tecnologia,cvm,88886000.0,45465000.0
23825,14672054000.0,9909816000.0,662255000.0,589802000.0,3256129000.0,128188000.0,1322044000.0,0.0,34925260000.0,350075000.0,,21909922000.0,613420000.0,2430030000.0,1390409000.0,padrao,dre,False,MOVIDA PARTICIPACOES SA,Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,5686159000.0,20587878000.0
23833,730483000.0,518131000.0,0.0,56189000.0,156163000.0,5000.0,193920000.0,0.0,1464603000.0,689412000.0,,659932000.0,70430000.0,4360000.0,263939000.0,padrao,dre,False,CONCESSIONÁRIA DE RODOVIA SUL-MATOGROSSENSE S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,160523000.0,466012000.0
23868,469435000.0,292094000.0,0.0,64686000.0,-210692000.0,0.0,22361000.0,0.0,997074000.0,17507000.0,,922638000.0,52263000.0,4562000.0,151448000.0,padrao,dva,False,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL,Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,-206130000.0,900277000.0
23884,602279000.0,414873000.0,0.0,26981000.0,160434000.0,0.0,71465000.0,0.0,2806043000.0,2339387000.0,,1434417000.0,26551000.0,94809000.0,252249000.0,padrao,dva,False,ECO050 CONCESSIONÁRIA DE RODOVIAS S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,255243000.0,1362952000.0
23922,2729328000.0,2401077000.0,0.0,65876000.0,268309000.0,0.0,1368616000.0,0.0,6941814000.0,5432162000.0,,3297592000.0,80954000.0,146571000.0,558819000.0,padrao,dva,False,CONCESSIONÁRIA ROTA DO OESTE S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,414880000.0,1928976000.0
23981,422648000.0,139293000.0,0.0,126874000.0,132836000.0,7850000.0,324775000.0,9377000.0,1447937000.0,526700000.0,,170582000.0,112944000.0,49534000.0,262733000.0,padrao,dva,False,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,"Agricultura (Açúcar, Álcool e Cana)",Categoria A,BOLSA,consolidado,commodities,cvm,182370000.0,-154193000.0
24058,1153825000.0,914288000.0,0.0,292505000.0,-1042409000.0,59646000.0,116744000.0,8912000.0,1777362000.0,278681000.0,,468688000.0,327715000.0,112671000.0,200696000.0,padrao,dva,False,ALLIANÇA SAÚDE E PARTICIPAÇÕES S.A.,Serviços Médicos,Categoria A,BOLSA,consolidado,saude_educacao,cvm,-929738000.0,351944000.0
24082,2833000.0,47000.0,0.0,1496000.0,2194000.0,0.0,205000.0,0.0,3817000.0,0.0,,0.0,0.0,0.0,2445000.0,padrao,dva,False,TRAVESSIA SECURITIZADORA S.A.,Securitização de Recebíveis,Categoria B,BOLSA,individual,financeiro,cvm,2194000.0,-205000.0
24104,347283000.0,260856000.0,0.0,28546000.0,82178000.0,0.0,43366000.0,0.0,1072878000.0,733091000.0,,360570000.0,5146000.0,102013000.0,51580000.0,padrao,dva,False,CONCESSIONÁRIA DA RODOVIA MG-050 S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,184191000.0,317204000.0
24112,21640393000.0,15625596000.0,962078000.0,741317000.0,4321470000.0,4909000.0,991644000.0,972532000.0,23637914000.0,1536000000.0,508036000.0,35859663000.0,2466610000.0,3013375000.0,-1232522000.0,padrao,dva,False,AZUL S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,7334845000.0,34868019000.0
24120,1079334000.0,51364000.0,0.0,45133000.0,978367000.0,150822000.0,139254000.0,0.0,11342419000.0,142872000.0,,4951184000.0,45173000.0,10131000.0,725616000.0,padrao,dva,False,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,Emp. Adm. Part. - Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,consolidado,utilities,cvm,988498000.0,4811930000.0
24139,226211000.0,132324000.0,0.0,18786000.0,77341000.0,0.0,6844000.0,0.0,777220000.0,679464000.0,,483071000.0,21952000.0,38096000.0,107758000.0,padrao,dva,False,CONCESSIONÁRIA PONTE RIO-NITERÓI S.A. - ECOPONTE,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,115437000.0,476227000.0
24147,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,9000.0,0.0,,0.0,0.0,0.0,0.0,padrao,dva,False,CIA SEC DE CRÉDITOS FINANCEIROS CARTÕES CONSIGNADOS I,Securitização de Recebíveis,Categoria B,BALCÃO ORGANIZADO,individual,financeiro,cvm,0.0,-1000.0
24155,376204000.0,232400000.0,0.0,11647000.0,239470000.0,12520000.0,37230000.0,3561000.0,2926711000.0,28561000.0,,1371808000.0,11015000.0,82116000.0,68841000.0,padrao,dre,False,COMPANHIA ENERGÉTICA SINOP S/A,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,321586000.0,1334578000.0
24180,5211349000.0,4632662000.0,0.0,0.0,10788000.0,0.0,11232000.0,77553000.0,15644036000.0,101510000.0,,6041447000.0,245288000.0,2097917000.0,250920000.0,padrao,dva,False,IRB - BRASIL RESSEGUROS S.A.,Seguradoras e Corretoras,Categoria A,BOLSA,consolidado,financeiro,cvm,2108705000.0,6030215000.0
24210,772789000.0,29285000.0,0.0,35379000.0,709561000.0,0.0,101185000.0,0.0,6139167000.0,5139000.0,,2080366000.0,33133000.0,3249000.0,545164000.0,padrao,dva,False,ARGO TRANSMISSÃO DE ENERGIA S/A,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,712810000.0,1979181000.0
24228,12262939000.0,9872991000.0,1193881000.0,609193000.0,640999000.0,4826000.0,2530204000.0,2212803000.0,11106595000.0,1155976000.0,,5512746000.0,839459000.0,266276000.0,831364000.0,padrao,dva,False,CAMIL ALIMENTOS S.A.,Alimentos,Categoria A,BOLSA,consolidado,industria,cvm,907275000.0,2982542000.0
24236,1563623000.0,1253275000.0,0.0,214686000.0,95662000.0,2198000.0,343246000.0,8908000.0,1890643000.0,362170000.0,,841406000.0,789890000.0,88987000.0,99978000.0,padrao,dva,False,PRINER SERVIÇOS INDUSTRIAIS S.A.,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,construcao,cvm,184649000.0,498160000.0
24260,7241694000.0,4164733000.0,586446000.0,781581000.0,1697845000.0,0.0,1330801000.0,0.0,21497648000.0,2551064000.0,350831000.0,7477199000.0,1210600000.0,1757201000.0,2092680000.0,padrao,dva,False,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,Brinquedos e Lazer,Categoria A,BOLSA,consolidado,industria,cvm,3455046000.0,6146398000.0
24279,560645000.0,379420000.0,38574000.0,39665000.0,76768000.0,11113000.0,20937000.0,697681000.0,1583023000.0,12000.0,,409234000.0,52177000.0,3065000.0,-42586000.0,padrao,dva,False,INC EMPREENDIMENTOS IMOBILIÁRIOS S.A.,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,construcao,cvm,79833000.0,388297000.0
24295,189075000000.0,179857000000.0,3125000000.0,1536000000.0,4826000000.0,82000000.0,3647000000.0,5891000000.0,60963000000.0,4256000000.0,,23216000000.0,1494000000.0,1068000000.0,6666000000.0,padrao,dva,False,VIBRA ENERGIA S/A,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,varejo,cvm,5894000000.0,19569000000.0
24317,5231945000.0,1825339000.0,2847398000.0,371746000.0,187462000.0,0.0,208256000.0,172229000.0,4709699000.0,1582104000.0,,1257455000.0,1015319000.0,531989000.0,450085000.0,padrao,dva,False,ZAMP SA,Alimentos,Categoria B,BOLSA,consolidado,industria,cvm,719451000.0,1049199000.0
24341,1779661000.0,1289935000.0,0.0,56344000.0,433516000.0,0.0,527968000.0,9844000.0,5576490000.0,3555056000.0,,4994882000.0,51735000.0,132537000.0,435250000.0,padrao,dva,False,ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,individual,outros,padrao,566053000.0,4466914000.0
24392,31577240000.0,27853701000.0,574506000.0,1914529000.0,1456626000.0,31129000.0,875444000.0,362798000.0,72289824000.0,48800910000.0,,12868220000.0,647891000.0,869711000.0,2063160000.0,padrao,dva,False,HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.,Serviços Médicos,Categoria A,BOLSA,consolidado,saude_educacao,cvm,2326337000.0,11992776000.0
24422,582755000.0,117477000.0,0.0,1818000.0,463487000.0,0.0,29720000.0,0.0,2900028000.0,460779000.0,,299633000.0,9307000.0,21949000.0,307829000.0,padrao,dva,False,COMPANHIA ENERGÉTICA JAGUARA,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,485436000.0,269913000.0
24430,376713000.0,79836000.0,0.0,1347000.0,295658000.0,0.0,11890000.0,0.0,1751844000.0,304989000.0,,207702000.0,10118000.0,16862000.0,195768000.0,padrao,dva,False,COMPANHIA ENERGÉTICA MIRANDA,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,312520000.0,195812000.0
24457,219999000.0,38291000.0,0.0,8469000.0,173314000.0,0.0,16420000.0,0.0,1465784000.0,500000.0,,410087000.0,5420000.0,24000.0,63303000.0,padrao,dva,False,BELÉM TRANSMISSORA DE ENERGIA S.A,Energia Elétrica,Categoria B,,individual,utilities,cvm,173338000.0,393667000.0
24481,626077000.0,16099000.0,0.0,1681000.0,604435000.0,0.0,17330000.0,0.0,2104191000.0,254000.0,,634739000.0,6427000.0,12000.0,110775000.0,padrao,dva,False,TAPAJÓS TRANSMISSORA DE ENERGIA S.A.,Energia Elétrica,Categoria B,,individual,utilities,cvm,604447000.0,617409000.0
24546,388697000.0,206034000.0,49885000.0,94303000.0,38072000.0,1211000.0,75366000.0,125638000.0,350802000.0,10814000.0,,154792000.0,94450000.0,6578000.0,606000.0,padrao,dva,False,PRÁTICA PRODUTOS S.A.,"Emp. Adm. Part. - Máqs., Equip., Veíc. e Peças",Categoria A,BOLSA,consolidado,industria,cvm,44650000.0,79426000.0
24589,1187272000.0,331503000.0,0.0,55219000.0,798951000.0,11663000.0,35683000.0,0.0,10577343000.0,6663000.0,,3434345000.0,51345000.0,1662000.0,537595000.0,padrao,dva,False,ENERGISA TRANSMISSÃO DE ENERGIA S/A,Emp. Adm. Part. - Energia Elétrica,Categoria B,BOLSA,consolidado,utilities,cvm,800613000.0,3398662000.0
24597,131681000.0,32266000.0,0.0,11899000.0,87516000.0,444000.0,263000.0,0.0,789399000.0,0.0,,435956000.0,16743000.0,0.0,32080000.0,padrao,dre,False,CELEO REDES TRANSMISSÃO DE ENERGIA S.A.,Emp. Adm. Part. - Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,consolidado,utilities,cvm,87516000.0,435693000.0
24627,1702382000.0,1019643000.0,166074000.0,186920000.0,354389000.0,5176000.0,45601000.0,694133000.0,3635027000.0,617107000.0,,599134000.0,322924000.0,69411000.0,290843000.0,padrao,dva,False,BLAU FARMACÊUTICA S.A.,Farmacêutico e Higiene,Categoria A,BOLSA,consolidado,saude_educacao,cvm,423800000.0,553533000.0
24643,2146.0,0.0,0.0,3245.0,-1102.0,0.0,1.0,0.0,4149.0,8.0,8.0,0.0,906.0,17.0,225.0,padrao,dva,False,CASA DE PEDRA SECURITIZADORA DE CREDITO S/A,Securitização de Recebíveis,Categoria B,,individual,financeiro,cvm,-1085.0,-1.0
24660,1345480000.0,1300921000.0,37344000.0,77326000.0,-20673000.0,6000.0,34365000.0,4334000.0,989590000.0,189728000.0,,542207000.0,342121000.0,101870000.0,146933000.0,padrao,dva,False,BBM LOGÍSTICA S.A.,Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,81197000.0,507842000.0
24694,7736413000.0,4001330000.0,2468857000.0,695293000.0,528561000.0,1662000.0,679969000.0,2030987000.0,9522546000.0,467369000.0,,2937837000.0,1006138000.0,466088000.0,641706000.0,padrao,dva,False,GRUPO SBF S.A.,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,varejo,cvm,994649000.0,2257868000.0
24708,7886381000.0,1030166000.0,0.0,145344000.0,6757935000.0,0.0,1135751000.0,0.0,19249434000.0,0.0,,19748197000.0,119012000.0,433332000.0,5587820000.0,padrao,dva,False,NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS,Emp. Adm. Part. - Petróleo e Gás,Categoria B,BALCÃO ORGANIZADO,individual,commodities,cvm,7191267000.0,18612446000.0
24716,5755712000.0,2738110000.0,0.0,340200000.0,2611950000.0,91315000.0,325423000.0,130585000.0,22964587000.0,176962000.0,,16690214000.0,266522000.0,1037831000.0,-874643000.0,padrao,dre,False,"VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.",Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,industria,nome,3649781000.0,16364791000.0
24740,5096933000.0,2503811000.0,1226000.0,236191000.0,3032602000.0,1226000.0,2312909000.0,35332000.0,32660978000.0,7150619000.0,,10958820000.0,353659000.0,727974000.0,1937676000.0,padrao,dva,False,COPEL GERAÇÃO E TRANSMISSÃO S.A.,Energia Elétrica,Categoria B,BALCÃO NÃO ORGANIZADO,consolidado,utilities,cvm,3760576000.0,8645911000.0
24805,3026581564.0,921472483.0,1086276218.0,282215709.0,726321236.0,112093.0,365433346.0,1478926409.0,4722693388.0,59937851.0,,531275707.0,517647891.0,152835915.0,468874311.0,padrao,dva,False,VIVARA PARTICIPAÇÕES S.A.,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,varejo,cvm,879157151.0,165842361.0
24813,10637697000.0,6941261000.0,521384000.0,266460000.0,2908592000.0,99033000.0,408701000.0,0.0,21614962000.0,126193000.0,,12002560000.0,633251000.0,1524599000.0,-380070000.0,padrao,dva,False,LOCALIZA FLEET S.A.,Serviços Transporte e Logística,Categoria B,BALCÃO ORGANIZADO,consolidado,outros,padrao,4433191000.0,11593859000.0
24821,55725852000.0,43547372000.0,103289000.0,2246819000.0,9886202000.0,1495659000.0,3705415000.0,1196110000.0,106548532000.0,15809019000.0,,46234131000.0,9556843000.0,1831830000.0,538367000.0,padrao,dva,False,REDE D'OR SÃO LUIZ S.A.,Serviços Médicos,Categoria A,BOLSA,consolidado,saude_educacao,cvm,11718032000.0,42528716000.0
24830,4782404000.0,2590932000.0,0.0,904530000.0,1315822000.0,125603000.0,82699000.0,47236000.0,19752450000.0,10919552000.0,,14044809000.0,559534000.0,708536000.0,1863940000.0,padrao,dva,False,BRK AMBIENTAL PARTICIPAÇÕES S.A.,"Emp. Adm. Part. - Saneamento, Serv. Água e Gás",Categoria A,BALCÃO NÃO ORGANIZADO,consolidado,utilities,cvm,2024358000.0,13962110000.0
24848,7982958000.0,3550502000.0,2511645000.0,959532000.0,1044549000.0,134301000.0,774521000.0,1154866000.0,9318633000.0,849731000.0,,960472000.0,1084220000.0,344612000.0,1312329000.0,padrao,dre,False,C&A MODAS S.A.,Têxtil e Vestuário,Categoria A,BOLSA,consolidado,industria,cvm,1389161000.0,185951000.0
24864,2699256000.0,2190060000.0,0.0,151052000.0,332304000.0,6028000.0,51552000.0,9442000.0,3661923000.0,1542205000.0,,1981405000.0,99308000.0,93766000.0,221861000.0,padrao,dva,False,ENERGISA SUL-SUDESTE - DISTRIBUIDORA DE ENERGIA S/A,Energia Elétrica,Categoria B,BOLSA,individual,utilities,cvm,426070000.0,1929853000.0
24872,125141000.0,64075000.0,30558000.0,23503000.0,21407000.0,0.0,737000.0,60552000.0,305905000.0,12943000.0,,97628000.0,49504000.0,16053000.0,54993000.0,padrao,dva,False,LIFEMED INDUSTRIAL DE EQUIP. E ART. MEDICOS E HOSP. S.A,"Máquinas, Equipamentos, Veículos e Peças",Categoria A,,consolidado,industria,cvm,37460000.0,96891000.0
24880,5266307000.0,3392512000.0,0.0,169256000.0,1700988000.0,1559000.0,1087685000.0,0.0,19231438000.0,1173877000.0,63713000.0,12769471000.0,118854000.0,872928000.0,-432515000.0,padrao,dva,False,LM TRANSPORTES INTERESTADUAIS SERVIÇOS E COMÉRCIO S.A.,Emp. Adm. Part. - Serviços Transporte e Logística,Categoria B,,consolidado,outros,padrao,2573916000.0,11681786000.0
24902,1054924000.0,783121000.0,89132000.0,99645000.0,90107000.0,0.0,206924000.0,882227000.0,2384092000.0,23214000.0,,674847000.0,30991000.0,29910000.0,35244000.0,padrao,dva,False,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,construcao,cvm,120017000.0,467923000.0
24910,1488531000.0,769434000.0,285551000.0,276384000.0,-276709000.0,0.0,371931000.0,0.0,3638385000.0,1848607000.0,,75473000.0,491749000.0,142027000.0,347654000.0,padrao,dva,False,LWSA S/A,Comunicação e Informática,Categoria A,BOLSA,consolidado,tecnologia,cvm,-134682000.0,-296458000.0
24929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,padrao,dva,False,TIM S.A.,Telecomunicações,Categoria A,BOLSA,consolidado,utilities,cvm,0.0,0.0
24937,160916000.0,77505000.0,0.0,38251000.0,45224000.0,0.0,34523000.0,1113000.0,353087000.0,253388000.0,,0.0,33192000.0,24900000.0,50652000.0,padrao,dva,False,LINHA AMARELA S.A. - LAMSA,Serviços Transporte e Logística,Categoria B,,individual,outros,padrao,70124000.0,-34523000.0
24945,948651000.0,769946000.0,0.0,29093000.0,144884000.0,0.0,150422000.0,88226000.0,3074407000.0,10004000.0,,1855095000.0,54111000.0,185747000.0,158466000.0,padrao,dva,False,USINA TERMELÉTRICA PAMPA SUL S.A.,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,330631000.0,1704673000.0
24953,1872588000.0,1302565000.0,0.0,317962000.0,260898000.0,0.0,245313000.0,0.0,2530252000.0,1375602000.0,,1452802000.0,379460000.0,256605000.0,545220000.0,padrao,dva,False,"ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.",Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,517503000.0,1207489000.0
24988,358976000.0,28617000.0,0.0,31251000.0,302810000.0,0.0,432979000.0,0.0,4427093000.0,63000.0,,1180680000.0,22623000.0,85000.0,261366000.0,padrao,dva,False,NORTE BRASIL TRANSMISSORA DE ENERGIA S.A.,Energia Elétrica,Categoria B,BALCÃO ORGANIZADO,individual,utilities,cvm,302895000.0,747701000.0
25003,43528375000.0,32136038000.0,0.0,3925451000.0,8170181000.0,311877000.0,3029953000.0,2831914000.0,88642122000.0,4564982000.0,,59073427000.0,4996628000.0,4649126000.0,-781548000.0,padrao,dre,False,SIMPAR S.A.,Serviços Transporte e Logística,Categoria A,BOLSA,consolidado,outros,padrao,12819307000.0,56043474000.0
25038,2788412000.0,1884101000.0,616620000.0,276333000.0,13170000.0,37311000.0,438289000.0,535669000.0,3771234000.0,59798000.0,,582159000.0,447155000.0,138303000.0,158389000.0,padrao,dva,False,LOJAS QUERO QUERO S.A.,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,varejo,cvm,151473000.0,143870000.0
25046,2666765000.0,1904516000.0,0.0,689140000.0,83894000.0,0.0,45913000.0,277623000.0,1949154000.0,606095000.0,,71104000.0,281456000.0,134737000.0,165212000.0,padrao,dre,False,D1000 VAREJO FARMA PARTICIPAÇÕES S.A.,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,varejo,cvm,218631000.0,25191000.0
25062,1761398000.0,1146089000.0,138220000.0,89997000.0,472961000.0,0.0,189277000.0,1405098000.0,4486572000.0,3089000.0,3087000.0,1313004000.0,46321000.0,10858000.0,-217346000.0,padrao,dva,False,LAVVI EMPREENDIMENTOS IMOBILIÁRIOS S.A.,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,construcao,cvm,483819000.0,1123727000.0
25070,3281707000.0,2261580000.0,0.0,184729000.0,515029000.0,33298000.0,1093455000.0,1240575000.0,4237860000.0,23073000.0,,1093419000.0,125762000.0,22793000.0,-76132000.0,padrao,dva,False,PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,construcao,cvm,537822000.0,-36000.0
25089,3586622000.0,1900870000.0,1109612000.0,370179000.0,152227000.0,0.0,122832000.0,454178000.0,3932838000.0,698349000.0,,404503000.0,495914000.0,369657000.0,587912000.0,padrao,dva,False,PET CENTER COMÉRCIO E PARTICIPAÇÕES S.A.,Comércio (Atacado e Varejo),Categoria A,BOLSA,consolidado,varejo,cvm,521884000.0,281671000.0
25097,6275455000.0,5014944000.0,0.0,170905000.0,1089606000.0,0.0,847695000.0,3787000.0,41061759000.0,670987000.0,,27957235000.0,136873000.0,1890682000.0,3313015000.0,padrao,dva,False,NORTE ENERGIA S.A.,Energia Elétrica,Categoria A,BALCÃO ORGANIZADO,individual,utilities,cvm,2980288000.0,27109540000.0
25100,5399424000.0,3252837000.0,494891000.0,239339000.0,1268060000.0,0.0,1355394000.0,919547000.0,5654395000.0,0.0,,1474887000.0,203722000.0,34878000.0,747046000.0,padrao,dva,False,CURY CONSTRUTORA E INCORPORADORA S.A.,"Construção Civil, Mat. Constr. e Decoração",Categoria A,BOLSA,consolidado,construcao,cvm,1302938000.0,119493000.0
